Marital_status,Application_mode,Application_order,Daytime_evening_attendance,Previous_qualification,Previous_qualification_grade,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,Curricular_units_1st_sem_credited,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_1st_sem_without_evaluations,Curricular_units_2nd_sem_credited,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Curricular_units_2nd_sem_without_evaluations,Unemployment_rate,Inflation_rate,Status
1,1,4,0,1,-0.74948583766619,1,1,9,7,-0.6772365005270139,1,0,0,1,1,1,18,-0.3045174163605091,-0.5203297926791717,7,0.06441588839141525,0.28972536854942177,0,-0.2876857311500217,-0.5729499728367128,10,0.15229340222903848,0.24883199980024243,0,8.9,1.4,Graduate
1,7,1,0,2,1.2903207521089222,3,37,2,5,1.5542214696627614,1,0,1,0,1,0,38,-0.3045174163605091,-0.5203297926791717,6,-1.4800337474133236,-2.0832243070150342,0,-0.2876857311500217,-0.5729499728367128,5,-1.4290139492910132,-1.8310853697339375,0,15.5,2.8,Dropout
1,17,3,0,1,-0.06955030774115267,34,34,0,0,0.2742133701980749,1,0,0,1,1,0,21,-0.3045174163605091,-0.13128815572234495,8,0.06441588839141525,0.25017620729001433,0,-0.2876857311500217,-0.1310017362457082,8,-0.16396806807497186,0.08462799694228079,0,7.6,2.6,Dropout
1,1,1,0,1,0.005998084472740374,34,37,5,5,-0.4718876075647646,0,0,0,0,1,0,21,-0.3045174163605091,-0.13128815572234495,12,-0.8622538930914281,0.19085246540090278,0,-0.2876857311500217,-0.1310017362457082,13,-1.112752478987003,0.5407502271032851,0,9.4,-0.8,Dropout
1,1,4,0,1,0.30819165332831255,19,38,9,3,-0.15701930502264938,1,0,0,1,1,0,19,-0.3045174163605091,0.25775348123448183,7,0.37330581555236303,0.8071602283600046,0,-0.2876857311500217,0.31094650034529636,7,0.46855487253304884,0.8357092692740681,0,7.6,2.6,Graduate
1,17,1,0,1,1.2903207521089222,1,1,9,10,1.0545391634546206,0,0,1,1,1,0,18,-0.3045174163605091,-0.13128815572234495,9,-0.24447403876953253,0.0919795622523838,0,-0.2876857311500217,-0.1310017362457082,12,-0.4802295383789822,0.23666874032928237,0,7.6,2.6,Dropout
1,7,1,0,3,-0.22064709216893877,37,37,9,9,0.18522884991443278,0,0,0,1,1,0,25,-0.3045174163605091,-0.5203297926791717,0,-1.4800337474133236,-2.0832243070150342,0,-0.2876857311500217,-0.5729499728367128,0,-1.4290139492910132,-1.8310853697339375,0,12.7,3.7,Dropout
1,1,6,0,1,0.23264326111441952,37,1,5,4,-0.4445077551697986,1,0,0,1,1,0,19,2.117830767836674,2.981044939932269,22,0.6821957427133108,0.32775340822192894,5,2.6790733713345776,3.4045841564823283,22,0.7848163428370591,0.39338766043588363,5,7.6,2.6,Graduate
1,17,2,0,1,-0.1450986999550457,1,19,9,9,0.20576373921065846,1,0,0,1,1,1,18,-0.3045174163605091,-0.13128815572234495,6,0.37330581555236303,0.45451354046362025,0,-0.2876857311500217,-0.1310017362457082,7,0.46855487253304884,0.4191176323936841,0,13.9,-0.3,Graduate
1,17,1,0,1,-0.22064709216893877,37,37,9,7,-0.5061124230584728,0,0,0,1,1,1,19,-0.3045174163605091,-0.5203297926791717,8,0.06441588839141525,0.46275294905933,0,-0.2876857311500217,-0.5729499728367128,6,0.15229340222903848,0.32789318636148324,0,13.9,-0.3,Graduate
1,1,1,0,1,-1.8827117208745858,19,38,9,7,-1.1495389543401877,1,0,0,1,1,1,22,-0.3045174163605091,-0.13128815572234495,6,0.37330581555236303,0.3226830029322613,0,-0.2876857311500217,-0.1310017362457082,6,0.46855487253304884,0.44952578107108426,0,12.4,0.5,Graduate
1,44,1,0,39,2.0458046742478526,38,38,6,6,2.238717779536926,1,0,0,1,1,0,21,-0.3045174163605091,-0.13128815572234495,11,0.37330581555236303,0.5722193775451904,0,-0.2876857311500217,-0.1310017362457082,12,0.46855487253304884,0.5146860996655136,0,15.5,2.8,Graduate
1,17,1,0,1,-1.5049697598051206,19,37,9,9,-0.5950969433421149,1,0,0,1,1,1,21,-0.3045174163605091,-0.13128815572234495,6,0.37330581555236303,0.7840898842920168,0,-0.2876857311500217,-0.1310017362457082,8,0.46855487253304884,0.844831713877288,0,8.9,1.4,Graduate
1,1,1,0,1,-1.5049697598051206,38,38,3,7,-1.0263296185628383,0,0,0,1,1,1,20,-0.3045174163605091,0.25775348123448183,7,0.6821957427133108,0.31797476944899855,0,-0.2876857311500217,0.31094650034529636,7,0.7848163428370591,0.5146860996655136,0,11.1,0.6,Graduate
1,1,4,0,1,1.139223967681136,19,19,9,3,-0.15701930502264938,1,0,0,1,1,0,18,-0.3045174163605091,0.25775348123448183,7,0.37330581555236303,0.665442400513794,0,-0.2876857311500217,0.31094650034529636,7,0.46855487253304884,0.7049542299612468,0,7.6,2.6,Graduate
1,39,1,0,1,-0.22064709216893877,19,19,9,8,-1.4712522199810452,0,0,0,1,1,0,26,-0.3045174163605091,0.25775348123448183,12,-0.5533639659304803,0.639076293007522,0,-0.2876857311500217,0.31094650034529636,11,-0.4802295383789822,0.3704645945098438,0,13.9,-0.3,Dropout
1,26,1,0,2,0.013552923694129249,34,34,0,0,-0.3965930134786069,1,0,0,1,1,0,31,4.943903649400054,3.370086576889096,17,2.5355353056789975,0.21366928920440745,0,5.151372623405077,3.4045841564823283,14,2.0498622240531006,0.45781891252855667,0,7.6,2.6,Dropout
1,17,1,0,1,0.3837400455422056,37,38,9,8,0.472717300061581,1,0,0,1,1,1,18,-0.3045174163605091,-0.13128815572234495,6,0.37330581555236303,0.9159204218233753,0,-0.2876857311500217,-0.1310017362457082,7,0.46855487253304884,0.7492632466054585,0,11.1,0.6,Graduate
4,7,1,0,3,-0.22064709216893877,19,1,5,5,0.18522884991443278,0,0,0,1,1,0,35,-0.3045174163605091,-0.5203297926791717,5,-1.4800337474133236,-2.0832243070150342,0,-0.2876857311500217,-0.5729499728367128,5,-1.4290139492910132,-1.8310853697339375,0,11.1,0.6,Dropout
1,1,1,0,1,-1.3538729753773344,19,38,7,7,-1.272748290117537,0,0,0,1,1,1,19,-0.3045174163605091,-0.13128815572234495,9,0.06441588839141525,0.052430400992976335,0,-0.2876857311500217,-0.1310017362457082,8,0.46855487253304884,0.12372418809893818,0,15.5,2.8,Graduate
1,1,2,0,1,1.0636755754672431,3,1,4,3,0.643841377530122,0,0,0,1,1,0,18,-0.3045174163605091,0.25775348123448183,7,0.6821957427133108,0.6843694991165108,0,-0.2876857311500217,0.7528947369363009,9,1.1010778131410695,0.8975391715847819,0,11.1,0.6,Graduate
1,17,1,0,1,-0.06955030774115267,38,38,4,9,-0.5608721278484068,0,0,0,1,1,0,20,-0.3045174163605091,-0.13128815572234495,8,0.37330581555236303,0.5439699766456136,0,-0.2876857311500217,-0.1310017362457082,16,0.46855487253304884,0.3218115566260032,0,12.4,0.5,Graduate
1,1,4,0,1,0.9881271832533499,1,1,9,5,1.6432059899464035,1,0,0,1,1,1,19,2.117830767836674,2.2029616660186155,12,2.22664537851805,0.4380347232722003,0,1.6901536705063778,2.0787394467093145,16,2.0498622240531006,0.5863624501193856,0,8.9,1.4,Graduate
1,17,1,0,1,0.005998084472740374,38,38,9,9,0.007259809347150434,0,0,1,1,1,1,18,-0.3045174163605091,0.25775348123448183,7,0.6821957427133108,0.4309723730473059,0,-0.2876857311500217,0.31094650034529636,7,0.7848163428370591,0.4104295899144269,0,16.2,0.3,Graduate
1,42,1,0,1,-0.6739374454522971,19,19,4,9,-0.22546893601006582,0,0,0,1,1,0,23,-0.3045174163605091,0.6467951181913085,8,0.9910856698742586,0.4649775893801718,0,-0.2876857311500217,0.7528947369363009,8,1.1010778131410695,0.5199966656309596,0,9.4,-0.8,Graduate
1,1,1,0,1,0.013552923694129249,1,1,9,9,1.8964696245998436,0,0,0,1,1,1,21,-0.3045174163605091,-0.13128815572234495,7,0.06441588839141525,0.4874711748464598,0,-0.2876857311500217,-0.1310017362457082,6,0.46855487253304884,0.4799339297484845,0,16.2,0.3,Graduate
1,1,1,0,1,-0.9005826220939762,37,38,9,9,-0.9099652458842301,0,0,0,1,1,1,19,-0.3045174163605091,-0.5203297926791717,7,0.06441588839141525,0.32927452980882926,0,-0.2876857311500217,-0.5729499728367128,6,0.15229340222903848,0.2123422213873619,0,11.1,0.6,Graduate
1,53,1,0,42,2.0458046742478526,19,37,4,9,2.238717779536926,1,0,0,1,1,0,20,2.5215554652028715,1.813920029061789,15,1.9177554513571018,0.6428428797941327,0,1.6901536705063778,1.1948429735273056,9,1.4173392834450798,0.7029270200494201,0,8.9,1.4,Graduate
1,1,1,0,1,1.2903207521089222,37,37,9,7,0.6301514513326396,1,0,0,1,1,1,18,-0.3045174163605091,0.6467951181913085,8,0.9910856698742586,0.7843370665498882,0,-0.2876857311500217,0.7528947369363009,8,1.1010778131410695,0.8146516263149683,0,9.4,-0.8,Graduate
2,1,5,0,1,-0.22064709216893877,1,19,4,4,-0.34183330868867395,0,0,0,1,1,0,19,-0.3045174163605091,0.25775348123448183,7,0.37330581555236303,0.754428013347461,0,-0.2876857311500217,0.31094650034529636,7,0.46855487253304884,0.7870562313902274,0,7.6,2.6,Graduate
1,17,1,0,1,0.013552923694129249,38,19,5,5,0.048329587939599905,0,0,0,1,1,1,21,-0.3045174163605091,-0.13128815572234495,6,0.37330581555236303,0.19085246540090278,0,-0.2876857311500217,-0.1310017362457082,6,0.46855487253304884,0.4191176323936841,0,9.4,-0.8,Graduate
1,1,1,0,1,1.5925143209644943,38,38,9,9,1.9991440710809683,1,1,0,1,1,1,18,-0.3045174163605091,-0.13128815572234495,8,0.37330581555236303,0.23322656675026793,0,-0.2876857311500217,-0.1310017362457082,6,0.46855487253304884,0.844831713877288,0,12.7,3.7,Graduate
1,1,1,0,1,1.2903207521089222,19,38,9,5,1.0750740527508464,0,0,0,1,1,0,18,-0.3045174163605091,-0.13128815572234495,6,0.06441588839141525,0.4874711748464598,0,-0.2876857311500217,-0.1310017362457082,6,0.46855487253304884,0.6623828218128862,0,12.7,3.7,Graduate
1,17,5,0,1,0.6103852221838847,19,19,9,7,0.3152831487905244,1,0,0,1,1,1,18,-0.3045174163605091,0.25775348123448183,8,0.6821957427133108,0.5999391021779,0,-0.2876857311500217,0.7528947369363009,8,1.1010778131410695,0.7279884025843774,0,15.5,2.8,Graduate
1,17,2,0,1,0.9881271832533499,3,3,3,3,1.9033145876985849,1,0,0,1,1,0,18,-0.3045174163605091,-2.4655379774633057,0,-1.4800337474133236,-2.0832243070150342,0,-0.2876857311500217,-2.7826911557917358,0,-1.4290139492910132,-1.8310853697339375,0,13.9,-0.3,Graduate
1,1,3,0,1,0.4592884377560986,1,19,9,3,0.20576373921065846,1,0,0,1,1,1,18,-0.3045174163605091,0.6467951181913085,8,0.9910856698742586,0.7156203988616675,0,-0.2876857311500217,0.7528947369363009,8,1.1010778131410695,0.7512506363225887,0,9.4,-0.8,Graduate
1,1,6,0,1,0.23264326111441952,1,1,4,5,-0.27338367770125754,0,0,0,0,1,0,18,-0.3045174163605091,0.6467951181913085,8,-1.4800337474133236,-2.0832243070150342,8,-0.2876857311500217,0.7528947369363009,8,-1.4290139492910132,-1.8310853697339375,8,9.4,-0.8,Dropout
1,1,5,0,1,-1.7316149364467996,19,38,3,5,-0.6772365005270139,1,0,0,1,1,0,20,-0.3045174163605091,-0.13128815572234495,7,0.37330581555236303,0.6522593467606582,0,-0.2876857311500217,-0.1310017362457082,6,0.46855487253304884,0.510342078425885,0,11.1,0.6,Graduate
1,17,4,0,1,-0.29619548438283183,38,37,9,5,-0.49926745995973154,1,0,0,1,1,0,19,-0.3045174163605091,0.6467951181913085,8,0.6821957427133108,0.37955846341007643,0,-0.2876857311500217,0.7528947369363009,8,0.7848163428370591,0.4411852602909976,0,10.8,1.4,Graduate
1,1,4,0,1,0.30819165332831255,1,19,4,7,-0.040654932344041265,1,0,0,1,1,0,18,-0.3045174163605091,0.25775348123448183,0,-1.4800337474133236,-2.0832243070150342,0,-0.2876857311500217,0.7528947369363009,0,-1.4290139492910132,-1.8310853697339375,0,15.5,2.8,Dropout
1,17,3,0,1,0.3837400455422056,1,19,7,8,0.13731410822324205,1,0,0,1,1,1,18,-0.3045174163605091,0.25775348123448183,8,0.37330581555236303,0.5411921188904888,0,-0.2876857311500217,0.7528947369363009,11,0.7848163428370591,0.5304874769246625,0,12.4,0.5,Graduate
1,1,1,0,1,0.013552923694129249,38,19,3,3,-1.9640895630904436,0,0,0,1,1,0,21,-0.3045174163605091,-0.13128815572234495,16,-0.8622538930914281,0.0919795622523838,0,-0.2876857311500217,-0.1310017362457082,12,-1.4290139492910132,-1.8310853697339375,0,12.7,3.7,Dropout
1,1,1,0,1,0.23264326111441952,38,37,9,9,-0.026965006146557783,1,0,0,1,1,1,19,-0.3045174163605091,0.25775348123448183,7,0.6821957427133108,0.5439699766456136,0,-0.2876857311500217,0.31094650034529636,7,0.7848163428370591,0.801391501481002,0,11.1,0.6,Graduate
1,17,1,0,1,0.4592884377560986,19,38,4,9,1.3283376874042865,1,0,0,1,1,1,20,-0.3045174163605091,-0.13128815572234495,6,0.37330581555236303,0.5533864436121392,0,-0.2876857311500217,-0.1310017362457082,7,0.46855487253304884,0.7231991191676869,0,15.5,2.8,Graduate
1,1,1,0,1,-0.598389053238404,1,1,9,4,-0.7046163529219809,0,0,0,1,1,1,21,-0.3045174163605091,0.6467951181913085,8,0.9910856698742586,0.5383907199679471,0,-0.2876857311500217,0.7528947369363009,8,1.1010778131410695,0.5877308168098686,0,9.4,-0.8,Graduate
1,44,1,0,39,-0.22064709216893877,37,38,9,6,0.18522884991443278,1,0,0,1,1,0,23,-0.3045174163605091,-0.13128815572234495,7,-1.4800337474133236,-2.0832243070150342,0,-0.2876857311500217,-0.1310017362457082,7,-1.4290139492910132,-1.8310853697339375,0,11.1,0.6,Dropout
1,17,1,0,1,0.30819165332831255,1,38,5,8,-0.10225960023271644,0,0,0,0,1,1,18,-0.3045174163605091,-0.13128815572234495,10,0.37330581555236303,0.4215559060807803,0,-0.2876857311500217,-0.1310017362457082,6,-0.7964910086829925,0.2670768890066825,0,12.7,3.7,Dropout
2,39,1,1,3,-0.22064709216893877,3,1,1,10,2.238717779536926,0,0,0,1,1,0,30,-0.3045174163605091,-0.5203297926791717,5,0.06441588839141525,0.8038644649217205,0,-0.2876857311500217,-0.5729499728367128,5,0.15229340222903848,0.9786275680578495,0,12.7,3.7,Dropout
1,1,1,0,1,-0.22064709216893877,9,19,4,1,0.472717300061581,1,0,0,1,1,0,20,-0.3045174163605091,-0.5203297926791717,13,-1.4800337474133236,-2.0832243070150342,5,-0.2876857311500217,-0.5729499728367128,5,-1.4290139492910132,-1.8310853697339375,5,9.4,-0.8,Dropout
2,43,2,0,1,2.0458046742478526,37,37,9,9,-2.142058603657726,0,0,0,0,1,0,29,0.9066566757380826,-0.5203297926791717,7,-0.5533639659304803,0.3556406373151012,0,-0.2876857311500217,-0.5729499728367128,8,-1.4290139492910132,-1.8310853697339375,0,10.8,1.4,Dropout
1,1,1,0,1,0.23264326111441952,19,1,4,3,-0.14332937882516592,1,0,0,1,1,0,20,-0.3045174163605091,-0.13128815572234495,7,0.37330581555236303,0.22381009978374233,0,-0.2876857311500217,-0.1310017362457082,10,0.46855487253304884,0.23666874032928237,0,7.6,2.6,Graduate
1,43,1,1,1,-1.2027761909495485,37,37,9,9,-1.8682600797080602,0,0,0,1,1,0,27,-0.3045174163605091,-0.13128815572234495,6,-0.24447403876953253,0.38859827169794076,0,-0.2876857311500217,-0.1310017362457082,6,0.46855487253304884,0.7840154165224876,0,13.9,-0.3,Dropout
2,7,1,0,3,0.5348368299699917,37,37,9,9,0.8697251597885971,0,0,0,1,1,0,23,-0.3045174163605091,-0.5203297926791717,0,-1.4800337474133236,-2.0832243070150342,0,-0.2876857311500217,-0.5729499728367128,0,-1.4290139492910132,-1.8310853697339375,0,7.6,2.6,Dropout
1,51,1,0,1,-0.06955030774115267,19,19,153,153,-0.49926745995973154,0,0,0,1,1,1,23,-0.3045174163605091,-0.13128815572234495,6,0.37330581555236303,0.9488780562062152,0,-0.2876857311500217,-0.1310017362457082,6,0.46855487253304884,0.7536072678450871,0,11.1,0.6,Graduate
1,1,3,0,1,1.0636755754672431,1,1,4,4,0.4795622631603242,1,0,0,1,1,0,18,-0.3045174163605091,0.6467951181913085,8,0.6821957427133108,0.7247661424029053,0,-0.2876857311500217,0.7528947369363009,8,0.7848163428370591,0.7596888975805671,0,12.7,3.7,Graduate
1,1,1,0,1,1.8947078898200664,38,38,9,7,1.1914384254294534,1,0,0,1,1,1,19,-0.3045174163605091,-0.13128815572234495,6,0.37330581555236303,0.8500051530576962,0,-0.2876857311500217,-0.1310017362457082,6,0.46855487253304884,0.844831713877288,0,12.7,3.7,Graduate
1,17,6,0,1,0.6859336143977778,19,37,4,9,0.3152831487905244,1,0,0,1,1,0,19,-0.3045174163605091,0.25775348123448183,7,0.6821957427133108,0.6145934788945555,0,-0.2876857311500217,0.7528947369363009,8,1.1010778131410695,0.7938980648426425,0,13.9,-0.3,Dropout
1,1,1,0,1,0.7614820066116709,1,38,8,8,0.643841377530122,1,0,0,1,1,1,18,-0.3045174163605091,-0.13128815572234495,6,0.37330581555236303,0.6522593467606582,0,-0.2876857311500217,-0.1310017362457082,6,0.46855487253304884,0.7231991191676869,0,11.1,0.6,Dropout
1,1,2,0,1,0.15709486890052646,1,1,4,7,0.17153892371695026,1,0,0,1,1,0,19,-0.3045174163605091,-0.13128815572234495,6,0.37330581555236303,0.2567677341665822,0,-0.2876857311500217,-0.1310017362457082,7,0.46855487253304884,0.5407502271032851,0,9.4,-0.8,Graduate
1,1,1,0,1,2.0458046742478526,1,38,4,7,1.314647761206804,0,0,0,1,1,1,18,-0.3045174163605091,-0.13128815572234495,7,0.37330581555236303,0.5722193775451904,0,-0.2876857311500217,-0.1310017362457082,10,0.46855487253304884,0.631974673135486,0,13.9,-0.3,Graduate
1,39,2,0,19,0.013552923694129249,37,37,3,7,-0.6498566481320479,0,0,0,1,1,0,24,-0.3045174163605091,0.25775348123448183,10,0.37330581555236303,0.17437364820948284,0,-0.2876857311500217,0.7528947369363009,9,1.1010778131410695,0.35145950158646844,0,13.9,-0.3,Graduate
1,17,2,0,1,0.013552923694129249,37,38,9,8,-1.4575622937835615,1,0,0,1,1,0,19,-0.3045174163605091,0.25775348123448183,16,-0.8622538930914281,0.4380347232722003,0,-0.2876857311500217,0.31094650034529636,12,-0.7964910086829925,0.17585244297448166,0,8.9,1.4,Dropout
1,17,4,0,1,-2.033808505302372,37,19,9,7,-0.7114613160207222,1,0,0,1,1,0,20,-0.3045174163605091,-0.13128815572234495,7,0.37330581555236303,0.19085246540090278,0,-0.2876857311500217,-0.1310017362457082,8,0.15229340222903848,0.4312808918646442,0,11.1,0.6,Graduate
1,1,2,0,1,1.139223967681136,1,19,9,9,0.9860895324672042,0,0,0,1,1,0,18,-0.3045174163605091,-0.13128815572234495,6,0.37330581555236303,0.6522593467606582,0,-0.2876857311500217,-0.1310017362457082,6,0.46855487253304884,0.4799339297484845,0,10.8,1.4,Graduate
1,1,2,0,1,0.08154647668663342,1,19,3,3,0.02779469864337517,1,0,0,0,1,0,18,0.09920728100568814,-0.13128815572234495,8,0.37330581555236303,0.23322656675026793,1,-0.2876857311500217,-0.1310017362457082,11,-0.16396806807497186,0.23666874032928237,0,13.9,-0.3,Dropout
1,1,5,0,1,-0.22064709216893877,19,1,9,5,-0.35552323488615745,1,0,0,1,1,1,19,-0.3045174163605091,0.25775348123448183,8,0.6821957427133108,0.2261642165253739,0,-0.2876857311500217,0.7528947369363009,10,0.7848163428370591,0.5475920605557002,0,12.4,0.5,Graduate
1,16,1,0,1,1.2903207521089222,3,3,2,1,1.793795178118719,1,0,0,1,1,0,19,-0.3045174163605091,-0.13128815572234495,7,0.37330581555236303,1.0242097919384199,0,-0.2876857311500217,-0.1310017362457082,6,0.46855487253304884,0.844831713877288,0,13.9,-0.3,Dropout
1,1,1,0,1,0.6103852221838847,1,19,5,8,0.9655546431709805,1,0,0,1,1,1,18,-0.3045174163605091,-2.4655379774633057,0,-1.4800337474133236,-2.0832243070150342,0,-0.2876857311500217,-2.7826911557917358,0,-1.4290139492910132,-1.8310853697339375,0,13.9,-0.3,Graduate
1,1,1,0,1,0.5348368299699917,19,37,9,6,0.5822367096414488,1,0,0,1,1,1,19,-0.3045174163605091,-0.13128815572234495,6,0.37330581555236303,0.4874711748464598,0,-0.2876857311500217,-0.1310017362457082,7,0.46855487253304884,0.5407502271032851,0,10.8,1.4,Graduate
1,1,2,0,1,0.3837400455422056,3,3,2,2,0.014104772445891688,1,0,0,1,1,1,18,-0.3045174163605091,0.25775348123448183,7,0.6821957427133108,0.781264944202059,0,-0.2876857311500217,0.7528947369363009,9,1.1010778131410695,0.8306412444945015,0,16.2,0.3,Graduate
1,42,1,0,1,0.005998084472740374,1,1,4,4,-1.8682600797080602,0,0,0,1,1,0,20,0.09920728100568814,0.6467951181913085,8,0.6821957427133108,0.20497716585069117,0,0.20677411926407815,0.7528947369363009,8,0.7848163428370591,0.28010895272556835,0,12.7,3.7,Graduate
1,1,6,0,1,1.2903207521089222,37,38,9,9,0.2879032963955574,1,0,0,1,1,1,19,-0.3045174163605091,0.6467951181913085,8,0.6821957427133108,0.4196726126874752,0,-0.2876857311500217,0.7528947369363009,8,0.7848163428370591,0.478196321252633,0,12.7,3.7,Graduate
1,17,1,0,1,-1.2027761909495485,37,37,9,9,-1.2316785115250877,0,0,0,0,1,0,22,-0.3045174163605091,-0.5203297926791717,9,-0.8622538930914281,-0.10576624404465419,1,-0.2876857311500217,-0.5729499728367128,11,-1.112752478987003,-0.006596449089920076,0,9.4,-0.8,Dropout
1,1,1,0,1,0.9125787910394569,19,1,6,5,0.04148462484085865,1,0,0,1,1,0,19,-0.3045174163605091,-0.13128815572234495,7,0.37330581555236303,0.6287181793443439,0,-0.2876857311500217,-0.1310017362457082,6,0.46855487253304884,0.5711583757806853,0,12.7,3.7,Graduate
1,7,1,0,3,0.5348368299699917,37,37,9,9,0.8697251597885971,1,0,0,1,1,0,36,3.732729557301463,2.981044939932269,21,2.5355353056789975,0.5015958752962482,0,1.6901536705063778,2.0787394467093145,16,2.0498622240531006,0.5407502271032851,0,16.2,0.3,Graduate
1,44,1,0,39,2.0458046742478526,37,38,9,7,2.238717779536926,0,0,0,1,1,1,19,-0.3045174163605091,-0.13128815572234495,7,0.37330581555236303,0.9488780562062152,0,-0.2876857311500217,-0.1310017362457082,9,0.46855487253304884,0.7231991191676869,0,15.5,2.8,Graduate
1,17,1,0,1,-0.598389053238404,4,3,1,1,-0.5129573861572151,0,0,0,1,1,0,18,-0.3045174163605091,-0.13128815572234495,9,0.06441588839141525,0.20497716585069117,0,-0.2876857311500217,-0.1310017362457082,8,0.46855487253304884,0.384365462476655,0,16.2,0.3,Graduate
4,43,4,1,12,0.013552923694129249,37,37,9,9,1.7595703626250108,0,0,0,0,1,0,40,-0.3045174163605091,-0.5203297926791717,10,-1.4800337474133236,-2.0832243070150342,0,-0.2876857311500217,-0.5729499728367128,5,-1.4290139492910132,-1.8310853697339375,0,7.6,2.6,Dropout
1,1,2,0,1,0.4592884377560986,38,37,9,7,-0.15701930502264938,1,0,0,1,1,1,19,-0.3045174163605091,0.25775348123448183,7,0.37330581555236303,0.467696594216756,0,-0.2876857311500217,0.31094650034529636,7,0.46855487253304884,0.5225053378968451,0,7.6,2.6,Graduate
1,7,1,0,3,-0.9761310143078692,37,37,7,7,-0.49926745995973154,0,0,0,1,1,0,32,1.31038137310428,1.4248783921049621,20,-0.24447403876953253,0.19085246540090278,2,1.1956938200922778,1.1948429735273056,13,-0.4802295383789822,0.29748503768408274,2,15.5,2.8,Dropout
1,17,3,0,1,-0.9761310143078692,3,1,4,4,-0.7114613160207222,1,0,0,1,1,0,19,-0.3045174163605091,-0.13128815572234495,6,0.37330581555236303,0.5863440779949788,0,-0.2876857311500217,-0.1310017362457082,7,0.46855487253304884,0.6189426094166003,0,8.9,1.4,Graduate
2,39,1,0,1,-0.22064709216893877,37,37,9,9,-0.6430116850333056,0,0,0,1,1,0,35,-0.3045174163605091,-2.0764963405064787,1,-1.4800337474133236,-2.0832243070150342,1,-0.2876857311500217,-0.5729499728367128,0,-1.4290139492910132,-1.8310853697339375,0,10.8,1.4,Dropout
1,17,1,0,1,1.2903207521089222,19,19,3,4,0.5274770048515149,0,0,0,1,1,0,29,0.5029319783718854,0.6467951181913085,10,0.6821957427133108,0.12022896315196055,0,0.7012339696781781,0.7528947369363009,11,1.1010778131410695,0.24427077749863232,0,12.7,3.7,Graduate
1,1,6,0,1,0.7614820066116709,38,19,7,9,0.15100403442072455,1,0,0,1,1,1,18,-0.3045174163605091,0.6467951181913085,8,0.6821957427133108,0.6453853258750947,0,-0.2876857311500217,0.7528947369363009,8,0.7848163428370591,0.6864486994804291,0,10.8,1.4,Graduate
2,39,1,1,19,-2.48709885858573,38,19,0,10,-1.0947792495502546,0,0,1,0,1,0,25,-0.3045174163605091,-0.13128815572234495,7,0.37330581555236303,0.5533864436121392,0,-0.2876857311500217,-0.1310017362457082,6,0.46855487253304884,0.631974673135486,0,7.6,2.6,Graduate
4,39,1,1,19,0.013552923694129249,37,37,9,9,-2.2105082346451423,0,0,1,0,1,0,50,-0.3045174163605091,-0.13128815572234495,11,-1.4800337474133236,-2.0832243070150342,0,-0.2876857311500217,-0.5729499728367128,6,-1.4290139492910132,-1.8310853697339375,0,8.9,1.4,Dropout
2,1,1,0,1,0.013552923694129249,34,34,0,0,0.3084381856917831,0,0,0,1,1,0,24,5.3476283467662515,3.370086576889096,17,2.8444252328399453,0.16260306450132603,0,6.140292324233277,3.4045841564823283,15,2.682385164661121,0.5126811667856853,0,7.6,2.6,Dropout
1,1,5,0,1,-0.06955030774115267,38,19,5,3,-0.5608721278484068,0,0,0,1,1,0,18,-0.3045174163605091,-0.5203297926791717,11,-1.4800337474133236,-2.0832243070150342,0,-0.2876857311500217,-0.5729499728367128,8,-1.4290139492910132,-1.8310853697339375,0,9.4,-0.8,Dropout
1,17,1,0,1,-0.1450986999550457,38,38,191,174,-0.12963945262768242,1,0,0,1,1,0,20,-0.3045174163605091,-0.13128815572234495,13,0.37330581555236303,1.0198637302615619,0,-0.2876857311500217,-0.1310017362457082,13,0.15229340222903848,0.801391501481002,0,15.5,2.8,Graduate
1,16,1,0,1,1.0636755754672431,1,37,4,9,0.9176399014797878,1,0,1,1,1,1,20,4.943903649400054,4.537211487759576,19,4.079984941483736,0.8933704614561693,0,5.151372623405077,2.9626359198913237,13,2.682385164661121,0.8214408302792878,0,15.5,2.8,Graduate
1,43,1,1,1,0.6103852221838847,37,37,9,9,0.3152831487905244,0,0,0,1,1,0,21,2.117830767836674,1.4248783921049621,20,0.37330581555236303,0.19085246540090278,0,2.1846135209204776,1.6367912101183102,17,0.15229340222903848,0.4312808918646442,0,9.4,-0.8,Dropout
1,1,1,0,1,0.15709486890052646,38,37,9,7,0.8149654549986631,0,0,0,1,0,1,19,-0.3045174163605091,-0.13128815572234495,6,0.37330581555236303,0.4874711748464598,0,-0.2876857311500217,-0.1310017362457082,6,0.46855487253304884,0.5711583757806853,0,12.4,0.5,Graduate
